upper_power(kW), lower_power(kW), upper_energy(kWh), lower_energy(kWh)
202.050000, -22.950000, 30.000000, -30.000000
213.975000, -11.025000, 29.400000, -29.400000
197.325000, -27.675000, 30.000000, -30.000000
210.000000, -15.000000, 30.000000, -30.000000
218.475000, -6.525000, 30.000000, -30.000000
194.025000, -30.975000, 30.000000, -30.000000
186.000000, -39.000000, 27.000000, -27.000000
182.025000, -42.975000, 24.600000, -24.600000
196.950000, -28.050000, 30.000000, -30.000000
179.700000, -45.300000, 30.000000, -30.000000
219.675000, -5.325000, 30.000000, -30.000000
221.775000, -3.225000, 30.000000, -30.000000
220.725000, -4.275000, 30.000000, -30.000000
199.650000, -25.350000, 30.000000, -30.000000
209.850000, -15.150000, 30.000000, -30.000000
213.825000, -11.175000, 30.000000, -30.000000
219.450000, -5.550000, 30.000000, -30.000000
191.925000, -33.075000, 29.400000, -29.400000
152.700000, -72.300000, 27.000000, -27.000000
153.825000, -71.175000, 27.000000, -27.000000
175.575000, -49.425000, 30.000000, -30.000000
194.550000, -30.450000, 30.000000, -30.000000
205.200000, -19.800000, 27.600000, -27.600000
194.400000, -30.600000, 29.400000, -29.400000
195.075000, -29.925000, 30.000000, -30.000000
210.675000, -14.325000, 30.000000, -30.000000
209.175000, -15.825000, 30.000000, -30.000000
215.475000, -9.525000, 30.000000, -30.000000
211.200000, -13.800000, 30.000000, -30.000000
193.575000, -31.425000, 30.000000, -30.000000
207.225000, -17.775000, 30.000000, -30.000000
195.150000, -29.850000, 28.800000, -28.800000
187.950000, -37.050000, 30.000000, -30.000000
200.700000, -24.300000, 30.000000, -30.000000
212.700000, -12.300000, 30.000000, -30.000000
216.375000, -8.625000, 30.000000, -30.000000
220.575000, -4.425000, 30.000000, -30.000000
213.375000, -11.625000, 30.000000, -30.000000
206.325000, -18.675000, 30.000000, -30.000000
210.675000, -14.325000, 30.000000, -30.000000
212.400000, -12.600000, 27.600000, -27.600000
205.650000, -19.350000, 30.000000, -30.000000
183.900000, -41.100000, 28.200000, -28.200000
186.075000, -38.925000, 28.800000, -28.800000
193.950000, -31.050000, 30.000000, -30.000000
176.250000, -48.750000, 25.200000, -25.200000
183.975000, -41.025000, 27.600000, -27.600000
189.150000, -35.850000, 30.000000, -30.000000
198.825000, -26.175000, 28.800000, -28.800000
198.225000, -26.775000, 30.000000, -30.000000
198.450000, -26.550000, 30.000000, -30.000000
197.925000, -27.075000, 28.800000, -28.800000
213.075000, -11.925000, 30.000000, -30.000000
192.375000, -32.625000, 30.000000, -30.000000
194.100000, -30.900000, 27.000000, -27.000000
192.900000, -32.100000, 28.800000, -28.800000
201.600000, -23.400000, 30.000000, -30.000000
214.500000, -10.500000, 30.000000, -30.000000
215.775000, -9.225000, 30.000000, -30.000000
201.600000, -23.400000, 30.000000, -30.000000
211.350000, -13.650000, 30.000000, -30.000000
221.550000, -3.450000, 30.000000, -30.000000
211.350000, -13.650000, 30.000000, -30.000000
218.025000, -6.975000, 30.000000, -30.000000
207.300000, -17.700000, 30.000000, -30.000000
205.050000, -19.950000, 30.000000, -30.000000
213.900000, -11.100000, 28.200000, -28.200000
189.600000, -35.400000, 25.800000, -25.800000
170.025000, -54.975000, 30.000000, -30.000000
180.675000, -44.325000, 29.400000, -29.400000
172.125000, -52.875000, 29.400000, -29.400000
189.075000, -35.925000, 30.000000, -30.000000
196.800000, -28.200000, 30.000000, -30.000000
197.400000, -27.600000, 30.000000, -30.000000
216.225000, -8.775000, 30.000000, -30.000000
190.650000, -34.350000, 27.000000, -27.000000
171.975000, -53.025000, 30.000000, -30.000000
208.200000, -16.800000, 30.000000, -30.000000
205.125000, -19.875000, 29.400000, -29.400000
182.700000, -42.300000, 30.000000, -30.000000
195.825000, -29.175000, 28.800000, -28.800000
197.175000, -27.825000, 30.000000, -30.000000
213.600000, -11.400000, 30.000000, -30.000000
210.975000, -14.025000, 30.000000, -30.000000
216.225000, -8.775000, 30.000000, -30.000000
211.200000, -13.800000, 30.000000, -30.000000
209.625000, -15.375000, 30.000000, -30.000000
220.200000, -4.800000, 30.000000, -30.000000
208.500000, -16.500000, 30.000000, -30.000000
200.925000, -24.075000, 27.000000, -27.000000
178.650000, -46.350000, 27.600000, -27.600000
192.675000, -32.325000, 30.000000, -30.000000
184.575000, -40.425000, 25.200000, -25.200000
170.325000, -54.675000, 30.000000, -30.000000
183.750000, -41.250000, 27.000000, -27.000000
162.075000, -62.925000, 26.400000, -26.400000
202.650000, -22.350000, 30.000000, -30.000000
178.200000, -46.800000, 30.000000, -30.000000
217.275000, -7.725000, 30.000000, -30.000000
204.300000, -20.700000, 30.000000, -30.000000
214.650000, -10.350000, 28.800000, -28.800000
179.775000, -45.225000, 30.000000, -30.000000
208.875000, -16.125000, 27.000000, -27.000000
176.625000, -48.375000, 28.800000, -28.800000
204.375000, -20.625000, 30.000000, -30.000000
197.175000, -27.825000, 30.000000, -30.000000
202.125000, -22.875000, 30.000000, -30.000000
222.075000, -2.925000, 30.000000, -30.000000
221.550000, -3.450000, 30.000000, -30.000000
207.675000, -17.325000, 30.000000, -30.000000
216.525000, -8.475000, 30.000000, -30.000000
196.725000, -28.275000, 30.000000, -30.000000
199.275000, -25.725000, 27.600000, -27.600000
193.275000, -31.725000, 27.000000, -27.000000
186.600000, -38.400000, 30.000000, -30.000000
163.050000, -61.950000, 30.000000, -30.000000
184.350000, -40.650000, 30.000000, -30.000000
201.750000, -23.250000, 30.000000, -30.000000
221.325000, -3.675000, 30.000000, -30.000000
198.750000, -26.250000, 27.600000, -27.600000
191.625000, -33.375000, 26.400000, -26.400000
205.575000, -19.425000, 30.000000, -30.000000
216.900000, -8.100000, 30.000000, -30.000000
186.375000, -38.625000, 30.000000, -30.000000
198.150000, -26.850000, 28.800000, -28.800000
173.700000, -51.300000, 30.000000, -30.000000
176.175000, -48.825000, 27.000000, -27.000000
174.300000, -50.700000, 25.800000, -25.800000
188.250000, -36.750000, 30.000000, -30.000000
190.350000, -34.650000, 30.000000, -30.000000
210.525000, -14.475000, 30.000000, -30.000000
216.000000, -9.000000, 30.000000, -30.000000
221.025000, -3.975000, 30.000000, -30.000000
208.875000, -16.125000, 30.000000, -30.000000
215.550000, -9.450000, 30.000000, -30.000000
208.050000, -16.950000, 30.000000, -30.000000
209.925000, -15.075000, 24.000000, -24.000000
156.075000, -68.925000, 23.400000, -23.400000
157.500000, -67.500000, 30.000000, -30.000000
176.025000, -48.975000, 30.000000, -30.000000
207.750000, -17.250000, 29.400000, -29.400000
208.950000, -16.050000, 30.000000, -30.000000
207.150000, -17.850000, 30.000000, -30.000000
199.125000, -25.875000, 30.000000, -30.000000
189.300000, -35.700000, 30.000000, -30.000000
210.675000, -14.325000, 28.800000, -28.800000
205.575000, -19.425000, 30.000000, -30.000000
204.975000, -20.025000, 30.000000, -30.000000
205.050000, -19.950000, 30.000000, -30.000000
185.625000, -39.375000, 28.200000, -28.200000
191.775000, -33.225000, 28.800000, -28.800000
198.675000, -26.325000, 26.400000, -26.400000
198.975000, -26.025000, 30.000000, -30.000000
200.775000, -24.225000, 30.000000, -30.000000
213.450000, -11.550000, 30.000000, -30.000000
213.600000, -11.400000, 30.000000, -30.000000
215.475000, -9.525000, 30.000000, -30.000000
220.875000, -4.125000, 30.000000, -30.000000
208.200000, -16.800000, 30.000000, -30.000000
210.375000, -14.625000, 30.000000, -30.000000
207.600000, -17.400000, 26.400000, -26.400000
166.575000, -58.425000, 27.000000, -27.000000
161.250000, -63.750000, 28.200000, -28.200000
167.100000, -57.900000, 30.000000, -30.000000
190.800000, -34.200000, 30.000000, -30.000000
212.475000, -12.525000, 30.000000, -30.000000
210.225000, -14.775000, 30.000000, -30.000000
206.700000, -18.300000, 29.400000, -29.400000
204.900000, -20.100000, 30.000000, -30.000000
213.600000, -11.400000, 30.000000, -30.000000
213.450000, -11.550000, 30.000000, -30.000000
202.275000, -22.725000, 30.000000, -30.000000
209.925000, -15.075000, 30.000000, -30.000000
199.125000, -25.875000, 28.200000, -28.200000
172.350000, -52.650000, 25.800000, -25.800000
176.475000, -48.525000, 30.000000, -30.000000
205.950000, -19.050000, 30.000000, -30.000000
197.250000, -27.750000, 30.000000, -30.000000
221.175000, -3.825000, 30.000000, -30.000000
219.975000, -5.025000, 30.000000, -30.000000
207.450000, -17.550000, 30.000000, -30.000000
203.100000, -21.900000, 28.800000, -28.800000
209.325000, -15.675000, 30.000000, -30.000000
217.125000, -7.875000, 30.000000, -30.000000
217.050000, -7.950000, 27.600000, -27.600000
176.400000, -48.600000, 22.200000, -22.200000
157.275000, -67.725000, 25.200000, -25.200000
163.125000, -61.875000, 25.800000, -25.800000
195.750000, -29.250000, 29.400000, -29.400000
201.375000, -23.625000, 25.800000, -25.800000
201.375000, -23.625000, 30.000000, -30.000000
213.300000, -11.700000, 30.000000, -30.000000
199.050000, -25.950000, 30.000000, -30.000000
199.425000, -25.575000, 30.000000, -30.000000
197.775000, -27.225000, 30.000000, -30.000000
217.050000, -7.950000, 30.000000, -30.000000
201.150000, -23.850000, 30.000000, -30.000000
206.775000, -18.225000, 30.000000, -30.000000
192.825000, -32.175000, 30.000000, -30.000000
197.175000, -27.825000, 30.000000, -30.000000
209.475000, -15.525000, 28.800000, -28.800000
188.925000, -36.075000, 27.600000, -27.600000
210.300000, -14.700000, 30.000000, -30.000000
225.000000, -0.000000, 30.000000, -30.000000
212.775000, -12.225000, 30.000000, -30.000000
210.375000, -14.625000, 30.000000, -30.000000
210.225000, -14.775000, 30.000000, -30.000000
205.950000, -19.050000, 30.000000, -30.000000
221.700000, -3.300000, 30.000000, -30.000000
217.500000, -7.500000, 28.800000, -28.800000
194.475000, -30.525000, 28.200000, -28.200000
183.225000, -41.775000, 30.000000, -30.000000
179.325000, -45.675000, 25.800000, -25.800000
183.000000, -42.000000, 26.400000, -26.400000
132.150000, -92.850000, 25.200000, -25.200000
185.625000, -39.375000, 27.000000, -27.000000
210.600000, -14.400000, 30.000000, -30.000000
209.325000, -15.675000, 30.000000, -30.000000
196.050000, -28.950000, 30.000000, -30.000000
198.300000, -26.700000, 30.000000, -30.000000
207.300000, -17.700000, 30.000000, -30.000000
199.800000, -25.200000, 28.800000, -28.800000
187.800000, -37.200000, 29.400000, -29.400000
198.900000, -26.100000, 30.000000, -30.000000
181.650000, -43.350000, 27.600000, -27.600000
207.000000, -18.000000, 30.000000, -30.000000
223.050000, -1.950000, 30.000000, -30.000000
215.625000, -9.375000, 30.000000, -30.000000
212.325000, -12.675000, 30.000000, -30.000000
203.475000, -21.525000, 30.000000, -30.000000
209.925000, -15.075000, 30.000000, -30.000000
219.450000, -5.550000, 30.000000, -30.000000
224.850000, -0.150000, 30.000000, -30.000000
211.875000, -13.125000, 30.000000, -30.000000
201.975000, -23.025000, 30.000000, -30.000000
194.925000, -30.075000, 27.000000, -27.000000
177.225000, -47.775000, 27.600000, -27.600000
178.275000, -46.725000, 28.200000, -28.200000
197.250000, -27.750000, 28.800000, -28.800000
155.850000, -69.150000, 23.400000, -23.400000
180.000000, -45.000000, 30.000000, -30.000000
207.375000, -17.625000, 30.000000, -30.000000
202.425000, -22.575000, 28.800000, -28.800000
194.175000, -30.825000, 27.000000, -27.000000
177.375000, -47.625000, 30.000000, -30.000000
199.875000, -25.125000, 30.000000, -30.000000
201.225000, -23.775000, 27.000000, -27.000000
197.100000, -27.900000, 30.000000, -30.000000
208.350000, -16.650000, 28.200000, -28.200000
191.475000, -33.525000, 27.600000, -27.600000
199.050000, -25.950000, 30.000000, -30.000000
219.975000, -5.025000, 30.000000, -30.000000
216.525000, -8.475000, 30.000000, -30.000000
222.075000, -2.925000, 30.000000, -30.000000
219.750000, -5.250000, 30.000000, -30.000000
192.825000, -32.175000, 30.000000, -30.000000
201.375000, -23.625000, 27.600000, -27.600000
173.775000, -51.225000, 27.000000, -27.000000
173.775000, -51.225000, 26.400000, -26.400000
182.175000, -42.825000, 30.000000, -30.000000
204.600000, -20.400000, 28.800000, -28.800000
208.725000, -16.275000, 30.000000, -30.000000
204.525000, -20.475000, 28.800000, -28.800000
191.775000, -33.225000, 27.600000, -27.600000
198.225000, -26.775000, 30.000000, -30.000000
201.000000, -24.000000, 30.000000, -30.000000
207.750000, -17.250000, 30.000000, -30.000000
207.975000, -17.025000, 30.000000, -30.000000
215.625000, -9.375000, 30.000000, -30.000000
176.325000, -48.675000, 28.200000, -28.200000
182.025000, -42.975000, 30.000000, -30.000000
199.500000, -25.500000, 28.800000, -28.800000
198.225000, -26.775000, 30.000000, -30.000000
204.375000, -20.625000, 30.000000, -30.000000
194.550000, -30.450000, 30.000000, -30.000000
219.750000, -5.250000, 30.000000, -30.000000
215.850000, -9.150000, 30.000000, -30.000000
221.100000, -3.900000, 30.000000, -30.000000
221.250000, -3.750000, 30.000000, -30.000000
191.025000, -33.975000, 29.400000, -29.400000
199.875000, -25.125000, 30.000000, -30.000000
182.550000, -42.450000, 30.000000, -30.000000
194.550000, -30.450000, 28.800000, -28.800000
164.475000, -60.525000, 30.000000, -30.000000
205.575000, -19.425000, 29.400000, -29.400000
186.675000, -38.325000, 30.000000, -30.000000
209.925000, -15.075000, 29.400000, -29.400000
195.375000, -29.625000, 28.800000, -28.800000
204.450000, -20.550000, 30.000000, -30.000000
207.450000, -17.550000, 30.000000, -30.000000
212.025000, -12.975000, 30.000000, -30.000000
213.525000, -11.475000, 30.000000, -30.000000
196.425000, -28.575000, 28.800000, -28.800000
168.750000, -56.250000, 30.000000, -30.000000
205.500000, -19.500000, 27.600000, -27.600000
187.125000, -37.875000, 30.000000, -30.000000
189.975000, -35.025000, 30.000000, -30.000000
213.825000, -11.175000, 30.000000, -30.000000
218.100000, -6.900000, 30.000000, -30.000000
219.975000, -5.025000, 30.000000, -30.000000
198.750000, -26.250000, 30.000000, -30.000000
211.050000, -13.950000, 30.000000, -30.000000
217.800000, -7.200000, 30.000000, -30.000000
214.725000, -10.275000, 30.000000, -30.000000
207.600000, -17.400000, 29.400000, -29.400000
